Date,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2020-10-23,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,186.4,186.4,4.6,-999999.0,219.0,31.0,31.0,31.0,31.0,-999999.0,-999999.0,1743.0,1743.0,1533.0,1305.0,1305.0,32.0,20.0,1533.0,217.0,217.0,217.0,217.0,-999999.0,-999999.0
2020-10-09,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,250.0,250.0,219.0,189.3,189.3,-999999.0,-999999.0,219.0,31.0,31.0,19.3,19.3,-999999.0,0.0,750.0,750.0,657.0,568.0,568.0,25.0,10.0,657.0,93.0,93.0,58.0,58.0,-999999.0,0.0
2020-10-23,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,,,25.0,11.3,11.3,0.0,0.0,,4.0,-999999.0,-999999.0,-999999.0,0.0,0.0,,,175.0,79.0,79.0,0.0,0.0,,28.0,26.0,14.0,14.0,0.0,0.0
2020-10-23,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,60.9,60.9,5.0,4.7,94.0,9.0,9.0,6.9,6.9,-999999.0,-999999.0,658.0,658.0,658.0,426.0,426.0,35.0,33.0,658.0,63.0,63.0,48.0,48.0,18.0,17.0
2020-10-16,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,20.0,19.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,80.0,59.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,35.9,32.6,-999999.0,0.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,-999999.0,644.0,644.0,504.0,251.0,228.0,5.0,0.0,504.0,49.0,49.0,21.0,21.0,-999999.0,-999999.0
2020-10-09,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,153.4,59.6,0.0,0.0,253.0,97.0,-999999.0,73.9,-999999.0,0.0,0.0,1939.0,693.0,672.0,1074.0,417.0,0.0,0.0,1771.0,679.0,21.0,517.0,-999999.0,0.0,0.0
2020-10-23,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,9.6,9.6,4.8,4.0,40.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,210.0,210.0,200.0,48.0,48.0,24.0,20.0,200.0,20.0,20.0,-999999.0,-999999.0,-999999.0,0.0
2020-10-16,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,43.1,40.0,-999999.0,0.0,72.0,7.0,7.0,5.0,5.0,0.0,0.0,644.0,644.0,504.0,302.0,280.0,-999999.0,0.0,504.0,49.0,49.0,35.0,35.0,0.0,0.0
2020-10-16,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,49.9,49.7,4.6,4.3,94.0,9.0,9.0,5.4,5.4,-999999.0,-999999.0,658.0,658.0,658.0,349.0,348.0,32.0,30.0,658.0,63.0,63.0,38.0,38.0,17.0,16.0
2020-10-09,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,117.6,117.6,115.9,109.6,109.6,8.0,6.7,115.9,12.1,12.1,11.0,11.0,-999999.0,-999999.0,823.0,823.0,811.0,767.0,767.0,56.0,47.0,811.0,85.0,85.0,77.0,77.0,21.0,21.0
2020-10-09,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,,,,6.0,,,,,0.0,,0.0,,,,,,,42.0,,,,,0.0,,0.0,,,
2020-10-23,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,,19.0,20.0,,,,0.0,,0.0,,,,42.0,42.0,,133.0,40.0,,,,0.0,,0.0,,,
2020-10-09,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,
2020-10-09,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,20.0,6.1,20.0,,,20.0,0.0,,0.0,,,,42.0,42.0,40.0,43.0,40.0,,,40.0,0.0,,0.0,,,
2020-10-23,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,118.6,118.6,118.6,112.7,112.7,6.1,5.7,118.6,16.1,16.1,15.0,4.0,-999999.0,-999999.0,830.0,830.0,830.0,789.0,789.0,43.0,40.0,830.0,113.0,113.0,105.0,28.0,23.0,18.0
2020-10-16,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,123.7,81.3,81.3,-999999.0,-999999.0,123.7,16.4,16.4,10.9,10.9,-999999.0,-999999.0,1092.0,1092.0,866.0,569.0,569.0,22.0,20.0,866.0,115.0,115.0,76.0,76.0,8.0,8.0
2020-10-23,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,18.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,36.0,36.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,HILO MEDICAL CENTER,HILO,Short Term,164.0,158.0,123.8,119.9,123.8,6.4,6.4,123.8,11.0,10.6,10.6,10.8,-999999.0,-999999.0,820.0,790.0,619.0,839.0,619.0,32.0,32.0,619.0,77.0,53.0,74.0,54.0,5.0,5.0
2020-10-23,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,40.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,HILO MEDICAL CENTER,HILO,Short Term,166.3,160.3,145.0,121.3,121.3,5.7,5.4,148.4,10.0,9.9,8.3,8.3,-999999.0,0.0,1164.0,1122.0,1015.0,849.0,849.0,40.0,38.0,1039.0,70.0,69.0,58.0,58.0,-999999.0,0.0
2020-10-09,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,,19.9,20.0,,,,0.0,,0.0,,,,105.0,105.0,,139.0,100.0,,,,0.0,,0.0,,,
2020-10-09,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,9.0,5.0,5.0,-999999.0,-999999.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,15.0,15.0,-999999.0,-999999.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,-999999.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,302.3,279.0,209.3,120.0,109.5,6.1,5.0,232.5,23.3,15.8,21.3,14.0,-999999.0,-999999.0,1209.0,1116.0,837.0,480.0,438.0,43.0,35.0,930.0,93.0,63.0,85.0,56.0,9.0,9.0
2020-10-09,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,18.4,18.3,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,129.0,128.0,4.0,4.0,245.0,28.0,28.0,9.0,9.0,0.0,0.0
2020-10-23,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,19.1,19.0,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,350.0,350.0,245.0,134.0,133.0,23.0,6.0,245.0,28.0,28.0,13.0,13.0,-999999.0,0.0
2020-10-09,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,25.0,25.0,23.0,15.0,15.0,0.0,0.0,23.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,175.0,175.0,161.0,105.0,105.0,0.0,0.0,161.0,28.0,28.0,14.0,14.0,0.0,0.0
2020-10-23,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,4.3,4.3,4.3,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,30.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,8.3,8.3,8.3,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,,,-999999.0,,,,,0.0,,0.0,,,,24.0,,,9.0,,,,,0.0,,0.0,,,
2020-10-16,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,160.0,190.9,160.0,68.6,68.6,-999999.0,-999999.0,160.0,9.0,9.0,7.9,7.9,0.0,0.0,480.0,1336.0,1120.0,480.0,480.0,4.0,-999999.0,1120.0,63.0,63.0,55.0,55.0,0.0,0.0
2020-10-09,HI,The Queen's Medical Center �?West Oahu,Ewa Beach,Short Term,,,,88.4,,,,,10.0,,4.9,,,,,,,619.0,,,,,70.0,,34.0,,,
2020-10-16,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,,,,,,10.9,8.4,,,,,,,,,,,,,76.0,59.0,,,,,,,
2020-10-16,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,,,,5.0,,,,,0.0,,0.0,,,,,,,5.0,,,,,0.0,,0.0,,,
2020-10-09,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,533.0,521.4,53.0,52.1,665.0,84.0,84.0,50.3,50.3,10.0,9.7,5187.0,5187.0,4655.0,3731.0,3650.0,371.0,365.0,4655.0,588.0,588.0,352.0,352.0,70.0,68.0
2020-10-16,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,22.4,22.0,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,157.0,154.0,17.0,17.0,245.0,28.0,28.0,10.0,10.0,0.0,0.0
2020-09-25,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,55.4,55.3,-999999.0,-999999.0,94.0,9.0,9.0,5.1,5.1,-999999.0,-999999.0,658.0,658.0,658.0,388.0,387.0,27.0,22.0,658.0,63.0,63.0,36.0,36.0,13.0,11.0
2020-10-02,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,128.0,79.9,81.0,8.0,7.3,128.0,16.1,16.2,10.0,10.2,-999999.0,-999999.0,936.0,936.0,768.0,559.0,486.0,48.0,44.0,768.0,113.0,97.0,70.0,61.0,13.0,13.0
2020-10-02,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,,,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,,,10.0,10.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,7.0,7.0,6.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,21.0,42.0,42.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,25.0,25.0,23.0,13.6,13.6,0.0,0.0,23.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,175.0,175.0,161.0,95.0,95.0,0.0,0.0,161.0,28.0,28.0,12.0,12.0,0.0,0.0
2020-10-02,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,23.9,25.8,19.7,19.7,40.0,4.1,4.0,-999999.0,-999999.0,-999999.0,-999999.0,252.0,252.0,240.0,167.0,155.0,118.0,118.0,240.0,29.0,24.0,12.0,10.0,9.0,9.0
2020-09-25,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,,,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,,,13.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,HI,HILO MEDICAL CENTER,HILO,Short Term,164.0,158.0,126.4,127.3,126.4,12.6,12.6,127.3,11.0,10.7,10.3,10.3,-999999.0,-999999.0,1148.0,1106.0,885.0,891.0,885.0,88.0,88.0,891.0,77.0,75.0,72.0,72.0,20.0,20.0
2020-10-02,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,128.0,128.0,124.0,118.7,117.8,17.3,15.5,124.0,14.9,14.7,13.6,13.3,4.8,4.7,768.0,768.0,744.0,831.0,707.0,104.0,93.0,744.0,104.0,88.0,95.0,80.0,29.0,28.0
2020-09-25,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,,,,,,4.7,-999999.0,,,,,,,,,,,,,33.0,4.0,,,,,,,
2020-09-25,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,160.0,160.0,160.0,82.9,82.9,-999999.0,-999999.0,160.0,9.0,9.0,7.6,7.6,-999999.0,-999999.0,1120.0,1120.0,1120.0,580.0,580.0,21.0,21.0,1120.0,63.0,63.0,53.0,53.0,7.0,7.0
2020-10-02,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,18.0,10.3,18.0,,,18.0,0.0,,0.0,,,,84.0,84.0,72.0,72.0,72.0,,,72.0,0.0,,0.0,,,
2020-09-25,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,,,,,,24.1,22.7,,,,,,,,,,,,,169.0,159.0,,,,,,,
2020-10-02,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,,,,-999999.0,,,,,0.0,,0.0,,,,,,,25.0,,,,,0.0,,0.0,,,
2020-08-21,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,,,,,,34.3,33.6,,,,,,,,,,,,,240.0,235.0,,,,,,,
2020-09-25,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,,,497.0,497.2,56.7,55.5,665.0,82.6,,49.7,50.8,17.0,17.0,4446.0,,,3479.0,2983.0,340.0,333.0,3990.0,578.0,,348.0,305.0,102.0,102.0
2020-10-02,HI,HILO MEDICAL CENTER,HILO,Short Term,164.0,158.0,124.4,123.4,124.4,10.6,10.4,124.4,11.0,10.4,10.4,10.4,-999999.0,-999999.0,820.0,790.0,622.0,864.0,622.0,53.0,52.0,622.0,77.0,52.0,73.0,52.0,13.0,13.0
2020-10-02,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,,,20.1,20.1,-999999.0,-999999.0,35.0,4.0,,-999999.0,-999999.0,0.0,0.0,350.0,,,141.0,141.0,10.0,10.0,245.0,28.0,,15.0,15.0,0.0,0.0
2020-09-25,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,,,,-999999.0,,,,,0.0,,0.0,,,,,,,4.0,,,,,0.0,,0.0,,,
2020-10-02,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,,,,-999999.0,,,,,0.0,,0.0,,,,,,,12.0,,,,,0.0,,0.0,,,
2020-09-25,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,,,15.7,15.3,0.0,0.0,35.0,4.0,,-999999.0,-999999.0,0.0,0.0,300.0,,,110.0,92.0,0.0,0.0,210.0,28.0,,9.0,8.0,0.0,0.0
2020-09-25,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,44.0,44.0,33.3,26.0,27.8,17.7,17.7,36.2,4.7,4.7,-999999.0,-999999.0,-999999.0,-999999.0,264.0,264.0,100.0,182.0,167.0,106.0,106.0,217.0,33.0,28.0,13.0,10.0,5.0,5.0
2020-10-02,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,,61.7,61.2,8.0,5.8,,11.4,12.0,5.1,5.0,-999999.0,-999999.0,800.0,800.0,,432.0,306.0,40.0,29.0,,80.0,60.0,36.0,25.0,8.0,8.0
2020-09-25,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,18.0,5.1,18.0,,,18.0,0.0,,0.0,,,,42.0,42.0,36.0,36.0,36.0,,,36.0,0.0,,0.0,,,
2020-09-25,HI,The Queen's Medical Center �?West Oahu,Ewa Beach,Short Term,,,,83.4,,,,,10.0,,-999999.0,,,,,,,584.0,,,,,70.0,,16.0,,,
2020-10-02,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,25.0,25.0,23.0,12.4,11.5,0.0,0.0,23.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,150.0,150.0,138.0,87.0,69.0,0.0,0.0,138.0,28.0,24.0,5.0,-999999.0,0.0,0.0
2020-10-02,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
2020-10-02,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,160.0,160.0,160.0,63.6,63.6,-999999.0,-999999.0,160.0,9.0,9.0,5.0,5.0,-999999.0,-999999.0,1120.0,1120.0,1120.0,445.0,445.0,14.0,14.0,1120.0,63.0,63.0,35.0,35.0,-999999.0,-999999.0
2020-09-25,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,,,,,,-999999.0,-999999.0,,,,,,,,,,,,,14.0,14.0,,,,,,,
2020-10-02,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,0.0,20.0,8.6,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,133.6,133.6,131.2,124.9,124.2,27.4,26.0,131.2,19.9,21.4,19.7,20.4,7.0,6.8,668.0,668.0,656.0,874.0,621.0,137.0,130.0,656.0,139.0,107.0,138.0,102.0,35.0,34.0
2020-09-25,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,126.0,86.3,85.4,10.8,10.4,126.0,16.1,16.2,10.0,9.6,-999999.0,-999999.0,780.0,780.0,630.0,604.0,427.0,54.0,52.0,630.0,113.0,81.0,70.0,48.0,16.0,16.0
2020-09-25,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,43.1,40.8,-999999.0,0.0,72.0,7.0,7.0,-999999.0,-999999.0,0.0,0.0,368.0,368.0,288.0,302.0,163.0,-999999.0,0.0,288.0,49.0,28.0,22.0,10.0,0.0,0.0
2020-09-25,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,55.0,54.9,-999999.0,-999999.0,94.0,9.0,9.0,7.4,7.4,-999999.0,-999999.0,658.0,658.0,658.0,385.0,384.0,18.0,14.0,658.0,63.0,63.0,52.0,52.0,14.0,14.0
2020-10-02,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,148.6,53.5,-999999.0,-999999.0,253.0,83.6,-999999.0,61.4,-999999.0,0.0,0.0,1662.0,594.0,576.0,1040.0,321.0,4.0,-999999.0,1518.0,585.0,18.0,430.0,5.0,0.0,0.0
2020-09-25,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,,65.6,66.0,4.4,-999999.0,,11.4,12.0,6.6,6.8,-999999.0,-999999.0,800.0,800.0,,459.0,330.0,22.0,15.0,,80.0,60.0,46.0,34.0,7.0,7.0
2020-10-02,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,,,514.9,504.0,48.9,48.3,665.0,84.0,,45.9,45.9,12.4,12.3,5187.0,,,3604.0,3528.0,342.0,338.0,4655.0,588.0,,321.0,321.0,87.0,86.0
2020-10-02,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,9.7,9.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,68.0,63.0,63.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,,20.0,20.0,,,,0.0,,0.0,,,,63.0,63.0,,140.0,60.0,,,,0.0,,0.0,,,
2020-10-02,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,47.4,43.3,-999999.0,0.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,0.0,552.0,552.0,432.0,332.0,260.0,6.0,0.0,432.0,49.0,42.0,20.0,18.0,-999999.0,0.0
2020-10-02,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,,,,,,4.4,-999999.0,,,,,,,,,,,,,31.0,4.0,,,,,,,
2020-10-02,HI,The Queen's Medical Center �?West Oahu,Ewa Beach,Short Term,,,,85.7,,,,,10.0,,-999999.0,,,,,,,600.0,,,,,70.0,,22.0,,,
2020-10-02,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,,,,,,-999999.0,-999999.0,,,,,,,,,,,,,6.0,6.0,,,,,,,
2020-09-25,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,0.0,19.0,5.4,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,38.0,38.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,,,,,,15.0,12.3,,,,,,,,,,,,,105.0,86.0,,,,,,,
2020-09-25,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,160.6,57.4,-999999.0,-999999.0,253.0,70.1,-999999.0,53.1,0.0,0.0,0.0,1385.0,495.0,480.0,1124.0,287.0,4.0,4.0,1265.0,491.0,15.0,372.0,0.0,0.0,0.0
2020-09-25,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,
2020-09-18,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,,71.9,71.2,8.2,6.6,,11.4,12.0,8.0,8.4,-999999.0,-999999.0,800.0,800.0,,503.0,356.0,41.0,33.0,,80.0,60.0,56.0,42.0,12.0,11.0
2020-09-11,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,,,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,,,11.0,11.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,0.0,,19.7,20.8,,,,0.0,,0.0,,,,84.0,0.0,,138.0,83.0,,,,0.0,,0.0,,,
2020-09-11,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,160.0,160.0,160.0,81.4,79.8,12.7,12.7,160.0,10.6,11.0,7.4,7.7,-999999.0,-999999.0,960.0,960.0,960.0,570.0,479.0,76.0,76.0,960.0,74.0,66.0,52.0,46.0,16.0,16.0
